PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ThemeList
4g11f,8/r7/4p1k1/1pPpP1p1/1P4Pp/P3BN1K/8/8 w - - 4 42,e3g5 a7a3 h3g2 h4h3 g2f2 h3h2,2338,76,93,336,advancedPawn advantage endgame long pin,https://lichess.org/orgGXDl6#83,,"['advancedPawn', 'advantage', 'endgame', 'long', 'pin']"
0AxMA,2r1r1k1/1b3ppp/2n2b2/q2B4/1p6/4BN1P/1P2QPP1/2RR2K1 w - - 0 23,c1c5 a5c5 e3c5 e8e2,1868,74,86,195,crushing master middlegame short,https://lichess.org/18zwZa1E#45,,"['crushing', 'master', 'middlegame', 'short']"
3mHGf,2kr3r/pp3pp1/2p2q2/4n3/3PQB2/6P1/PPP1P1R1/5RK1 w - - 0 19,f4e5 h8h1 g1h1 f6f1 h1h2 d8h8,1661,75,96,1644,advantage attraction deflection exposedKing kingsideAttack long middlegame,https://lichess.org/rb8RqdZu#37,,"['advantage', 'attraction', 'deflection', 'exposedKing', 'kingsideAttack', 'long', 'middlegame']"
44b8W,6R1/7p/1b3r1k/6p1/1P4PP/3K1p2/8/8 b - - 0 65,f3f2 h4g5,1083,86,95,5111,endgame master mate mateIn1 oneMove,https://lichess.org/LtW2MviJ/black#130,,"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']"
5Gnat,4Rr1k/p4Qbp/2p3p1/2B4n/8/P5PP/1P4K1/3q4 b - - 4 32,d1e2 e8e2 f8f7 e2e8,1407,88,78,44,advantage middlegame short,https://lichess.org/BNT14OyW/black#64,,"['advantage', 'middlegame', 'short']"
4E5at,2rr2k1/p4p2/7p/8/P3Bp2/B7/7P/R6K b - - 2 25,d8d2 a1g1 g8h8 a3e7,1904,75,81,78,crushing defensiveMove endgame short,https://lichess.org/Nw7vS9SU/black#50,,"['crushing', 'defensiveMove', 'endgame', 'short']"
3rvLc,6k1/4n1p1/1p2p1p1/pqn2rPp/3p3P/P2r1BP1/NPP3Q1/KR3R2 w - - 0 37,c2d3 c5b3,907,82,100,533,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/gPztvHFT#73,,"['mate', 'mateIn1', 'middlegame', 'oneMove', 'smotheredMate']"
3kV8m,8/8/4p3/5kP1/7K/8/8/8 b - - 2 58,e6e5 h4h5 e5e4 g5g6 f5f6 h5h6 e4e3 g6g7,1485,96,100,57,advancedPawn crushing endgame pawnEndgame veryLong,https://lichess.org/9TfBqg5x/black#116,,"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'veryLong']"
4X0L4,1q2k2r/2r2p2/4pp2/7p/2PP4/p2Q1N1P/P4PP1/4R2K b k - 0 31,b8b2 e1b1 b2a2 b1b8,1980,78,93,10854,crushing endgame short,https://lichess.org/BfuVgkTU/black#62,,"['crushing', 'endgame', 'short']"
4WpuP,1bkrr3/5ppp/Pp1q1n2/3p4/8/2PB1P2/2N2PPP/R2QR1K1 w - - 0 21,a6a7 d6h2 g1f1 h2h1,1148,76,95,10765,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/JG56ARO7#41,,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']"
11L6s,r3k2r/ppqn3p/2p3pP/3p1pB1/1Q1Pb1nR/2P2N2/P3PPB1/R3K3 b Qkq - 1 17,a7a5 b4e7,808,78,100,193,mate mateIn1 middlegame oneMove,https://lichess.org/awJGLt4g/black#34,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
4hpw3,6R1/7p/2p2rk1/1b1pQ3/5p2/2Pq4/PP1B2P1/6K1 b - - 11 31,g6f7 e5e8,922,77,78,156,endgame mate mateIn1 oneMove triangleMate,https://lichess.org/93bVZ2dS/black#62,,"['endgame', 'mate', 'mateIn1', 'oneMove', 'triangleMate']"
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,211,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68,,"['endgame', 'mate', 'mateIn2', 'short']"
2on05,8/5k2/1R3P2/p7/8/1KP5/5r2/8 b - - 4 47,f2f6 b6f6 f7f6 b3a4 f6e5 a4a5,1454,75,90,697,crushing endgame long rookEndgame,https://lichess.org/U71LmbnO/black#94,,"['crushing', 'endgame', 'long', 'rookEndgame']"
4evKH,r2q1rk1/ppp2p2/2n5/5pP1/3Pp3/2P1P3/PP2QPP1/R3K2R b KQ - 0 16,d8g5 h1h3 g5g2 h3g3 g2g3 f2g3,2335,82,87,195,crushing fork long middlegame quietMove,https://lichess.org/FQTD90xr/black#32,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation,"['crushing', 'fork', 'long', 'middlegame', 'quietMove']"
1Vygw,4k2r/1p1qbp1p/p6n/4P3/4QPp1/2BN4/PP5P/3K3R b k - 2 24,h6f5 e5e6 d7e6 e4e6 f7e6 c3h8,1411,79,93,5722,crushing long middlegame,https://lichess.org/RklUDPvK/black#48,,"['crushing', 'long', 'middlegame']"
1tzKI,2QR4/5pk1/1q4pp/pr6/8/P6P/1P3PP1/6K1 b - - 5 34,b5b2 c8c3 b6f6 d8g8 g7g8 c3f6,1756,76,95,4459,crushing deflection endgame long master,https://lichess.org/RVgMo7Ci/black#68,,"['crushing', 'deflection', 'endgame', 'long', 'master']"
2KFEF,2r3k1/1b1n2b1/p2Q2np/1p1N4/2q1P1P1/4BP2/PPP5/1K1R3R w - - 1 26,d6g6 c4c2 b1a1 c2b2,1295,77,100,565,mate mateIn2 middlegame queensideAttack short,https://lichess.org/mcJjFnXP#51,,"['mate', 'mateIn2', 'middlegame', 'queensideAttack', 'short']"
0GtEf,6k1/2p2rp1/1p3r1p/p3P3/P1R5/3P2P1/1R4K1/8 b - - 0 42,f6f3 e5e6 f7f8 e6e7 f8e8 g2f3,2011,76,88,121,advancedPawn crushing endgame long rookEndgame,https://lichess.org/oqbFTQrq/black#84,,"['advancedPawn', 'crushing', 'endgame', 'long', 'rookEndgame']"
1Fesv,rq1r2k1/1b1nb1p1/3pp1P1/pN3p1Q/7R/2PnB3/1P3PP1/3R2K1 b - - 0 24,d7f6 h5h8,970,100,92,698,mate mateIn1 middlegame oneMove,https://lichess.org/KGc8TrbU/black#48,,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
1yUlz,1r4k1/2p2p1p/3p2p1/1R1P4/R7/2B2P2/5r1P/7K b - - 0 30,b8b5 a4a8 b5b8 a8b8,593,106,67,234,endgame mate mateIn2 pillsburysMate short,https://lichess.org/rcdQsgCT/black#60,,"['endgame', 'mate', 'mateIn2', 'pillsburysMate', 'short']"
3yAo9,4kr2/pp2qpQp/2p2n2/4pPB1/1bn1P3/2N2P2/PPP4P/2KR4 b - - 4 18,b4c3 g5f6 c3b2 c1b1 c4a3 b1b2 e7b4 b2c1,1840,76,92,1800,advantage middlegame veryLong,https://lichess.org/gz0kOmHN/black#36,Czech_Defense Czech_Defense_Other_variations,"['advantage', 'middlegame', 'veryLong']"
2TBxV,4k3/4P3/5P1p/3pKP2/r6P/6B1/8/8 b - - 6 61,d5d4 e5e6 a4a6 g3d6 a6d6 e6d6,1454,77,96,2540,crushing defensiveMove endgame long,https://lichess.org/xvEAF6B7/black#122,,"['crushing', 'defensiveMove', 'endgame', 'long']"
3heD7,8/2N3k1/p3rp1p/1p4p1/2p5/1nP3PP/5RPK/8 b - - 4 34,e6d6 c7e8 g7f7 e8d6,954,76,100,233,advantage endgame fork short,https://lichess.org/8jHWRe5o/black#68,,"['advantage', 'endgame', 'fork', 'short']"
026s0,5rk1/pbp3pp/1p1p3r/3PnB1q/1PP2p1P/P4P2/2Q2BP1/4RRK1 w - - 3 26,f5e6 h6e6 d5e6 e5f3,2203,85,86,55,crushing master masterVsMaster middlegame short,https://lichess.org/Qp5Gn0iq#51,,"['crushing', 'master', 'masterVsMaster', 'middlegame', 'short']"
3Q9xV,8/8/5p2/8/8/1K2k3/1P6/8 w - - 0 57,b3c3 f6f5 c3c2 f5f4,602,89,79,100,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/kbvA2hs0#113,,"['crushing', 'defensiveMove', 'endgame', 'pawnEndgame', 'quietMove', 'short']"
3oSaP,r1b2r1k/ppq5/2n1pPQ1/3p4/5P1P/2P2N2/PP4P1/R3K2R b KQ - 0 19,c7f7 g6h6 f7h7 h6f8,1119,83,96,2354,advantage deflection kingsideAttack master middlegame short,https://lichess.org/iWdhgvFU/black#38,,"['advantage', 'deflection', 'kingsideAttack', 'master', 'middlegame', 'short']"
3XvqN,r7/1pp2p2/1p6/7p/PP3k1K/2P2P2/2B5/3R4 w - - 1 41,h4h5 a8h8 c2h7 h8h7,814,103,96,1586,endgame mate mateIn2 short,https://lichess.org/VKjQNzEq#81,,"['endgame', 'mate', 'mateIn2', 'short']"
1DU9r,2k5/p2p2p1/3B4/4p2p/2N3nP/2PP4/r7/3K2R1 w - - 2 32,c4e5 a2a1 d1e2 a1g1,1561,80,95,43139,crushing endgame short skewer,https://lichess.org/M8VNU6Jq#63,,"['crushing', 'endgame', 'short', 'skewer']"
342op,4r1k1/2P1r3/1P6/8/8/7P/P4bP1/5R1K b - - 14 56,e7e1 f1e1 e8e1 h1h2 e1e8 b6b7,1371,78,74,133,advancedPawn crushing endgame long,https://lichess.org/PMhEAhRr/black#112,,"['advancedPawn', 'crushing', 'endgame', 'long']"
23Ptc,5k2/pb2rpbQ/1qpr2p1/1p2p1N1/2pPP3/P7/1PP1N1PP/3R1RK1 w - - 6 21,f1f7 e7f7 g5f7 f8f7,863,78,100,79,advantage middlegame short,https://lichess.org/49XAbXzb#41,,"['advantage', 'middlegame', 'short']"
45RGc,8/5p2/1R2pkp1/p3P2p/Pb3P2/5K2/8/8 b - - 0 50,f6f5 b6b7 g6g5 b7f7 f5g6 f7f6,1877,76,96,5137,crushing endgame long,https://lichess.org/0h27d3WO/black#100,,"['crushing', 'endgame', 'long']"
1tL5t,4r3/6k1/3R3p/8/5pp1/2P4R/1P2r1P1/6K1 w - - 0 40,h3h6 e2e1 g1h2 g4g3 h2h3 e1h1 h3g4 h1h6,1177,81,98,593,crushing endgame rookEndgame veryLong,https://lichess.org/rL4tted5#79,,"['crushing', 'endgame', 'rookEndgame', 'veryLong']"
3872z,8/5pkp/6p1/3p4/pp6/2pK4/5PPP/2R5 w - - 0 36,d3c2 d5d4 c1b1 b4b3 b1b3 a4b3,1713,78,93,1712,crushing endgame exposedKing long quietMove rookEndgame,https://lichess.org/cr0lZgvT#71,,"['crushing', 'endgame', 'exposedKing', 'long', 'quietMove', 'rookEndgame']"
4fGpl,2r5/pp3pkp/3p2p1/3P4/4PP1P/4Q1P1/q1r1R1K1/4R3 b - - 0 25,c8c3 e3c3 c2c3 e2a2,1954,76,92,327,advantage endgame master short,https://lichess.org/YgQGEgBD/black#50,,"['advantage', 'endgame', 'master', 'short']"
0lu4o,r1b1k1nr/ppppq1pp/5p2/2b1n3/2Bp3B/5N2/PPP2PPP/RN1Q1RK1 b kq - 1 8,g7g5 f3e5 f6e5 d1h5 e8d8 h4g5,1480,76,98,11028,advantage clearance long opening pin,https://lichess.org/4ixtlwpE/black#16,Center_Game_Accepted Center_Game_Accepted_Other_variations,"['advantage', 'clearance', 'long', 'opening', 'pin']"
0Qsme,r7/2pk3p/1p4p1/8/1P3Pn1/P5P1/B3R1P1/5K2 b - - 2 33,a8a3 a2e6 d7d6 e6g4,1021,88,94,1339,advantage endgame fork master short,https://lichess.org/3hWrfMxm/black#66,,"['advantage', 'endgame', 'fork', 'master', 'short']"
30aOJ,r2q1rk1/5ppp/1p3b2/p1N2b2/PnPp4/3P1N1P/1PB1QPP1/R4RK1 w - - 0 18,c5e4 f5e4 d3e4 d4d3 c2d3 d8d3,1932,76,91,1670,advantage fork long middlegame,https://lichess.org/cYxYhyLU#35,Sicilian_Defense Sicilian_Defense_French_Variation,"['advantage', 'fork', 'long', 'middlegame']"
1ltNF,2R1B3/5ppk/4p2p/1p1p3P/3b2P1/1r6/5P2/6K1 b - - 5 32,f7f5 e8g6,981,101,43,35,endgame mate mateIn1 oneMove,https://lichess.org/UHOYCCkJ/black#64,,"['endgame', 'mate', 'mateIn1', 'oneMove']"
5E1qc,5rk1/pbr1qppp/1p1bpn2/3pN3/3P1B2/4PQ2/PPB2PPP/2R2RK1 w - - 10 17,f3h3 f8c8 c2h7 f6h7,2010,76,87,427,crushing middlegame quietMove short,https://lichess.org/ybWoSgxN#33,Indian_Defense Indian_Defense_London_System,"['crushing', 'middlegame', 'quietMove', 'short']"
02JQH,rn1b1rk1/6p1/3p4/2pPpp1Q/Np1q3P/1P1B4/P4P2/1K1R2R1 b - - 3 23,d4h4 g1g7 g8g7 d1g1 h4g5 g1g5,1884,75,90,2777,attraction crushing kingsideAttack long middlegame sacrifice,https://lichess.org/aeZrFnCi/black#46,,"['attraction', 'crushing', 'kingsideAttack', 'long', 'middlegame', 'sacrifice']"
0iXQ5,r4rk1/1p1qb1p1/p2p3p/2pPp2Q/4Pp2/P6P/1PP2P1P/R1B3RK b - - 1 19,g8h7 h5g6 h7h8 g6g7,912,96,95,194,mate mateIn2 middlegame short,https://lichess.org/k3ck16el/black#38,,"['mate', 'mateIn2', 'middlegame', 'short']"
3qoEV,4r1k1/p7/3R2p1/1pp2pB1/5P2/PP5P/1b4P1/2N1rR1K w - - 1 35,d6g6 g8f7 f1e1 e8e1 h1h2 f7g6,1848,101,57,22,advantage defensiveMove fork long middlegame,https://lichess.org/I2cP0cSL#69,,"['advantage', 'defensiveMove', 'fork', 'long', 'middlegame']"
17Mb8,1n2k2r/Qbq2ppp/4pn2/ppb3N1/8/2NP4/PPPB1PPP/R3K2R w KQk - 3 13,c3b5 c7e5 d2e3 c5a7,1702,78,68,47,crushing middlegame pin short,https://lichess.org/wW08xfZc#25,Scandinavian_Defense Scandinavian_Defense_Main_Line,"['crushing', 'middlegame', 'pin', 'short']"
4kYrb,6n1/pR3Rbr/q5kp/4P1p1/7P/5NP1/P4P2/6K1 b - - 0 33,g5g4 h4h5 g6h5 f7f5 h5g6 f3h4,1674,78,96,18341,attraction cornerMate long mate mateIn3 middlegame,https://lichess.org/ThgxGQU2/black#66,,"['attraction', 'cornerMate', 'long', 'mate', 'mateIn3', 'middlegame']"
3Savs,8/R4pp1/4p1k1/3pP2p/3P3P/3r1PK1/3r4/6R1 b - - 1 33,f7f6 g3f4 g6h6 g1g7 d3d4 f4g3,2454,91,90,582,advantage discoveredAttack discoveredCheck endgame long rookEndgame,https://lichess.org/VDQUGVlt/black#66,,"['advantage', 'discoveredAttack', 'discoveredCheck', 'endgame', 'long', 'rookEndgame']"
0u0kc,6k1/pp1Rbrpp/1qp1Q3/4p3/1P2P3/2N5/P1P2PPP/6K1 w - - 2 21,d7e7 b6f2 g1h1 f2e1,569,101,95,1317,backRankMate endgame mate mateIn2 short,https://lichess.org/gU93vze6#41,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']"
5G92Q,5rk1/5Rpp/p3p3/3n4/3PQ3/5P2/q4P1P/2R3K1 b - - 0 26,f8f7 c1c8 f7f8 e4e6 g8h8 c8f8,1324,82,92,1034,backRankMate deflection endgame long mate mateIn3 pin,https://lichess.org/uxLfDAn8/black#52,,"['backRankMate', 'deflection', 'endgame', 'long', 'mate', 'mateIn3', 'pin']"
4Xl5a,r1b2r1k/6p1/p2p3p/1p5q/7N/P3Q3/1P3PPP/2R2RK1 w - - 2 26,e3e7 f8e8 e7e8 h5e8,1720,75,87,932,advantage middlegame short,https://lichess.org/9mgDAoTO#51,,"['advantage', 'middlegame', 'short']"
2e75i,8/2kr4/r1p1pQ1p/Pp3qp1/1P3p2/8/5PPP/R1R3K1 w - - 2 40,f6h6 d7h7 h6h7 f5h7,1336,80,64,63,crushing endgame short trappedPiece,https://lichess.org/ip32MBHy#79,,"['crushing', 'endgame', 'short', 'trappedPiece']"
4jW58,5k2/p1R2pp1/1p5p/1b6/5q2/8/P1Q2KPP/8 w - - 3 35,f2g1 f4f1,943,87,84,332,endgame master mate mateIn1 oneMove,https://lichess.org/AqWItr4U#69,,"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']"
0THVY,6k1/p4ppp/1p2pb2/8/8/8/1P1rNPPP/2R3K1 b - - 3 30,d2e2 c1c8 f6d8 c8d8,479,91,100,117,backRankMate endgame mate mateIn2 short,https://lichess.org/nh8YLt3p/black#60,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']"
4EeSL,8/8/7r/4kp1P/1P3p2/5K2/8/7R b - - 0 42,h6b6 h5h6 b6b4 h6h7,1304,78,91,3717,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/iObARTQ0/black#84,,"['advancedPawn', 'crushing', 'endgame', 'master', 'rookEndgame', 'short']"
0rGf4,8/6p1/p4p2/7p/2k2P2/r5PP/P4RK1/8 b - - 9 48,c4d3 f2f3 d3c4 f3a3,855,112,71,45,crushing endgame rookEndgame short skewer,https://lichess.org/VjBNDxA2/black#96,,"['crushing', 'endgame', 'rookEndgame', 'short', 'skewer']"
2c6Hr,1rbr2k1/p1q2ppp/2pp4/2P1p1b1/4P1P1/1P1B1QP1/PB6/R4R1K b - - 0 21,d6d5 b2e5 c8g4 e5c7 g4f3 f1f3,1664,151,0,8,crushing fork long middlegame,https://lichess.org/dexM6hKY/black#42,,"['crushing', 'fork', 'long', 'middlegame']"
27l5s,Qnb2r2/4q1k1/6p1/p6p/8/8/PP1N3R/2K4R w - - 0 29,a8b8 e7c5 c1b1 c8f5 b1a1 f8b8,1161,76,96,1686,crushing discoveredAttack long middlegame,https://lichess.org/fzsSVcq1#57,,"['crushing', 'discoveredAttack', 'long', 'middlegame']"
4ZiBx,8/8/8/5p2/2R1n3/5pk1/8/5K2 w - - 2 61,c4a4 e4d2 f1e1 f3f2,980,79,84,218,advancedPawn crushing endgame master short,https://lichess.org/LIOAA7mO#121,,"['advancedPawn', 'crushing', 'endgame', 'master', 'short']"
4GHPJ,3r4/1B6/p1R3pk/4Kp2/3r4/6Pp/PP5P/4R3 w - - 5 33,e1c1 d4e4 e5f6 d8f8,1618,75,96,6605,endgame mate mateIn2 short,https://lichess.org/eR8Ffbt0#65,,"['endgame', 'mate', 'mateIn2', 'short']"
1DpYa,3Qb1rk/5p1p/4p3/3pP3/3P1P2/2P5/P3B2r/5K2 b - - 1 46,h2e2 d8f6 g8g7 f1e2,1354,75,98,1589,advantage endgame intermezzo short,https://lichess.org/r8S7fIMS/black#92,,"['advantage', 'endgame', 'intermezzo', 'short']"
4FBXm,2r5/4kpp1/1r5p/3Pp3/1pK1P3/5P2/1R4PP/1R6 w - - 8 34,c4b3 c8c3 b3a2 c3a3,870,108,95,582,endgame mate mateIn2 rookEndgame short,https://lichess.org/o11UWEeT#67,,"['endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']"
0KCdB,rnbq1rk1/pp5p/2pp1p1Q/8/3P4/2PB4/P1P2PPP/4RRK1 b - - 0 14,f8f7 d3h7 f7h7 h6g6 h7g7 e1e8 d8e8 g6e8,1971,77,92,745,crushing fork middlegame sacrifice veryLong,https://lichess.org/kpBMyrLv/black#28,Petrovs_Defense Petrovs_Defense_Other_variations,"['crushing', 'fork', 'middlegame', 'sacrifice', 'veryLong']"
3jsMN,5k2/4qp2/2Pp3p/1p1P1P2/1P1b4/7P/3Q2K1/8 b - - 2 37,e7g5 d2g5 h6g5 c6c7,1346,82,94,5987,advancedPawn crushing endgame short,https://lichess.org/5NrRuPZ2/black#74,,"['advancedPawn', 'crushing', 'endgame', 'short']"
2p5Bp,4r1k1/4qppp/1N6/2p1b3/Q2p4/3P2P1/4PP1P/4R1K1 b - - 0 27,e7b7 a4e8,641,78,100,274,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/5TfY7HDO/black#54,,"['endgame', 'hangingPiece', 'mate', 'mateIn1', 'oneMove']"
1rZVd,8/8/6p1/7p/3k3P/5KP1/8/8 b - - 2 64,d4d3 f3f4 d3e2 f4g5,1963,75,89,115,crushing endgame master pawnEndgame short,https://lichess.org/BmI8sOES/black#128,,"['crushing', 'endgame', 'master', 'pawnEndgame', 'short']"
4LUgF,r1b1k2r/1pp2p2/pbnp3p/4p3/3PR1pq/1BP5/PP3PPP/R1BQ1NK1 w kq - 1 14,d4e5 h4f2 g1h1 f2g1,1261,109,73,17,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Lm5fTRab#27,Italian_Game Italian_Game_Giuoco_Pianissimo,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']"
2jtkx,3r4/1k3p1p/p1R1bp2/8/4p2N/3rK1P1/P4P1P/2R5 w - - 3 26,e3e4 d8d4,1550,85,80,479,blindSwineMate endgame mate mateIn1 oneMove pillsburysMate,https://lichess.org/DCQ8uNNV#51,,"['blindSwineMate', 'endgame', 'mate', 'mateIn1', 'oneMove', 'pillsburysMate']"
3BrF2,3r4/5Qpk/8/4q2p/4n3/4RP1P/P5P1/6K1 w - - 1 36,e3e4 d8d1 g1f2 e5c5 f2g3 c5g5 e4g4 h5g4,2242,91,88,119,crushing endgame veryLong,https://lichess.org/KyAQu6u1#71,,"['crushing', 'endgame', 'veryLong']"
4LaHJ,3r2k1/Np3pbp/5np1/8/1P1nP3/P3B2P/6P1/1BR3K1 w - - 1 24,a3a4 d4e2 g1f2 e2c1,805,89,81,41,advantage fork master middlegame short,https://lichess.org/y3moqbmJ#47,,"['advantage', 'fork', 'master', 'middlegame', 'short']"
3qyFy,2kr4/2p2ppp/p7/2R5/1R6/K1P3B1/4q2P/8 b - - 8 37,d8d1 c5c7 c8d8 b4b8,928,96,89,1380,endgame mate mateIn2 short,https://lichess.org/TRicdlEb/black#74,,"['endgame', 'mate', 'mateIn2', 'short']"
0lOn3,5rk1/pp4p1/6qp/1P2p3/2Pn1p2/P2P1B1b/5PP1/R2QR1K1 w - - 1 22,e1e5 h3g2 f3g2 f4f3 d1f1 f3g2 f1g2 d4f3,1945,76,94,1776,advancedPawn advantage kingsideAttack middlegame sacrifice veryLong,https://lichess.org/IBgo66S9#43,,"['advancedPawn', 'advantage', 'kingsideAttack', 'middlegame', 'sacrifice', 'veryLong']"
5FqS9,6r1/8/pp2p1rp/4Rk2/P4p2/1P4P1/5P2/4R1K1 b - - 3 34,f5g4 g1g2 g6g5 f2f3 g4h5 g3g4 h5g6 e5e6,2314,76,88,86,crushing endgame rookEndgame veryLong,https://lichess.org/1GoAdUEc/black#68,,"['crushing', 'endgame', 'rookEndgame', 'veryLong']"
48ceB,8/p1R5/k1N5/1p1r4/3n2p1/K1R3P1/PP2rP2/8 b - - 5 40,d4c6 c3c6 a6a5 c7a7,1484,75,88,499,deflection endgame mate mateIn2 short,https://lichess.org/WfujFdEh/black#80,,"['deflection', 'endgame', 'mate', 'mateIn2', 'short']"
1cop8,r4b1r/pQ6/3p3p/1RpPp3/knP4B/P1q1P3/5PPP/R5K1 w - - 1 28,a3b4 c3a1,1495,84,79,542,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/AVRTYtlT#55,,"['backRankMate', 'hangingPiece', 'mate', 'mateIn1', 'middlegame', 'oneMove']"
2opqZ,r5k1/pppq1ppp/2nb3r/3Q4/5Nn1/1PN1P2P/PBP2PK1/R4R2 w - - 0 18,h3g4 d7g4,792,76,82,129,mate mateIn1 middlegame oneMove,https://lichess.org/X7x1ChFC#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
3lbgn,5r2/1p4k1/p1p1R3/4b1p1/1P3qB1/P6P/5PP1/3Q2K1 w - - 3 31,g2g3 f4f2 g1h1 f2g3,2073,75,92,1212,advantage endgame short,https://lichess.org/XWlAz0Q9#61,,"['advantage', 'endgame', 'short']"
4ZD4s,r1b1kb1N/pppp2pp/2n5/4p3/2B4q/5Q2/PPPP1P1P/RNB1K2n b Qq - 1 8,c6d4 f3f7 e8d8 f7f8,1044,96,95,601,deflection mate mateIn2 opening short,https://lichess.org/ZatYas30/black#16,Italian_Game Italian_Game_Two_Knights_Defense,"['deflection', 'mate', 'mateIn2', 'opening', 'short']"
3gbhQ,7r/1p3Nk1/2q1Ppp1/3p1p2/p1rp1N1p/P6P/1PP2QP1/1K6 b - - 1 32,h8e8 f2h4 e8e6 f7d8 e6e4 d8c6,2392,87,90,116,advantage endgame fork long,https://lichess.org/leJlS3CS/black#64,,"['advantage', 'endgame', 'fork', 'long']"
4PnZj,6k1/1p1b1ppp/p1pP4/1PP2p2/P7/6P1/6BP/6K1 b - - 0 31,a6a5 g2c6 b7c6 b5b6,2014,75,95,8038,bishopEndgame crushing endgame sacrifice short,https://lichess.org/8aFqakAI/black#62,,"['bishopEndgame', 'crushing', 'endgame', 'sacrifice', 'short']"
4WeOU,rr6/1pR2p1p/pBnkb1p1/3p4/1P1P4/P2B4/5KPP/2R5 b - - 0 25,c6a7 d3a6 a7c8 a6b7,2292,76,92,1327,crushing middlegame short,https://lichess.org/M5qmDzxu/black#50,,"['crushing', 'middlegame', 'short']"
3lSNw,3r2k1/1p3rp1/p1pb1n1p/2Np4/3P4/BP2RP1P/6P1/4R1K1 w - - 12 33,c5b7 f7b7 a3d6 d8d6,1694,75,93,2019,advantage hangingPiece middlegame short,https://lichess.org/YTipkcOk#65,,"['advantage', 'hangingPiece', 'middlegame', 'short']"
1BDra,r2qr1k1/pp1b1ppp/8/4Q3/B3N3/b7/P4PPP/1R1R2K1 w - - 1 24,d1d7 e8e5 d7d8 a8d8,1276,76,93,3793,advantage middlegame short,https://lichess.org/zgUj67P7#47,,"['advantage', 'middlegame', 'short']"
2uBWB,2r1r1k1/5pp1/b2N1n1p/p2Pp3/4P3/1pP1PQ1P/qP1KN1P1/1R5R w - - 3 26,d6e8 f6e8 h1d1 e8d6,2361,98,80,33,crushing middlegame short,https://lichess.org/Du8SuxHX#51,,"['crushing', 'middlegame', 'short']"
4RN64,8/2p5/Pk6/2pn1ppp/8/1P1N2P1/2P1K2P/8 w - - 1 34,d3c5 b6c5 a6a7 d5b6,1348,76,96,15866,crushing defensiveMove endgame hangingPiece knightEndgame short,https://lichess.org/E7slyUDx#67,,"['crushing', 'defensiveMove', 'endgame', 'hangingPiece', 'knightEndgame', 'short']"
549BP,3r4/1p1k4/p1pP2p1/2P1n1rp/1P6/7P/P1B3K1/3RR3 w - - 4 31,g2h2 e5f3 h2h1 f3e1,942,78,100,129,advantage endgame fork short,https://lichess.org/7DVX8t19#61,,"['advantage', 'endgame', 'fork', 'short']"
2CVyQ,6k1/1b3p1p/2p1p1p1/4B3/8/2P5/1r3PPP/3R1K2 b - - 1 27,b7a6 c3c4 a6c4 f1g1 c4d5 e5b2,2384,100,86,36,advantage defensiveMove endgame long,https://lichess.org/MOTKbLSC/black#54,,"['advantage', 'defensiveMove', 'endgame', 'long']"
4ku6G,r2q1rk1/1b1nbpp1/p3p2p/1p2P3/2pP4/P1N2N2/1PQ2PPP/1B1RR1K1 b - - 1 16,b7f3 c2h7,535,87,100,205,mate mateIn1 oneMove opening,https://lichess.org/LVfxb7Be/black#32,Indian_Defense Indian_Defense_Anti-Nimzo-Indian,"['mate', 'mateIn1', 'oneMove', 'opening']"
2ElxC,5k2/b4p2/P2B2p1/7p/2B4P/1P3K2/1r3P2/8 b - - 4 38,f8g7 d6e5 g7f8 e5b2,978,79,89,485,crushing endgame fork master short,https://lichess.org/o9DnNczz/black#76,,"['crushing', 'endgame', 'fork', 'master', 'short']"
